"Line","Champion","VsChampion","VsWinRate","VsTotalPlayed"
"top","malphite","akali","0.5077",2480
"top","malphite","darius","0.5237",2427
"top","malphite","mordekaiser","0.4749",2310
"top","malphite","gnar","0.5323",2164
"top","malphite","jax","0.5580",1991
"top","malphite","leesin","0.5312",1986
"top","malphite","ornn","0.4577",1975
"top","malphite","vayne","0.6089",1961
"top","malphite","garen","0.4827",1912
"top","malphite","gwen","0.5230",1891
"top","malphite","nasus","0.4717",1554
"top","malphite","riven","0.4771",1440
"top","malphite","vladimir","0.4978",1352
"top","malphite","kennen","0.5366",1351
"top","malphite","rumble","0.5225",1242
"top","malphite","volibear","0.5081",1232
"top","malphite","lucian","0.6206",1165
"top","malphite","kayle","0.5071",1124
"top","malphite","wukong","0.5104",1054
"top","malphite","camille","0.5273",1043
"top","malphite","tryndamere","0.5554",965
"top","malphite","sion","0.4512",953
"top","malphite","quinn","0.5782",882
"top","malphite","gangplank","0.5205",876
"top","malphite","kalista","0.6348",805
"top","malphite","urgot","0.5477",796
"top","malphite","kled","0.4593",725
"top","malphite","illaoi","0.5160",719
"top","malphite","cho'gath","0.4372",693
"top","malphite","poppy","0.4817",627
"top","malphite","viego","0.5402",609
"top","malphite","yasuo","0.5634",607
"top","malphite","rengar","0.5174",574
"top","malphite","maokai","0.4594",566
"top","malphite","zac","0.4048",541
"top","malphite","warwick","0.4871",505
"top","malphite","ryze","0.5340",485
"top","malphite","dr.mundo","0.4772",461
"top","malphite","yone","0.5164",397
"top","malphite","heimerdinger","0.4974",388
"top","malphite","singed","0.4649",342
"top","malphite","nocturne","0.4795",342
"top","malphite","yorick","0.4890",319
"top","malphite","trundle","0.4840",312
"top","malphite","pantheon","0.5370",216
"mid","malphite","zed","0.5396",5374
"mid","malphite","yasuo","0.5226",1613
"mid","malphite","talon","0.5367",1606
"mid","malphite","sylas","0.4436",1170
"mid","malphite","yone","0.5165",1154
"mid","malphite","akali","0.5085",1005
"mid","malphite","katarina","0.4980",982
"mid","malphite","lucian","0.5663",860
"mid","malphite","qiyana","0.5647",804
"mid","malphite","leblanc","0.4987",770
"mid","malphite","pantheon","0.5042",589
"mid","malphite","viego","0.5090",554
"mid","malphite","irelia","0.5879",546
"mid","malphite","xerath","0.5261",517
"mid","malphite","twistedfate","0.4929",422
"mid","malphite","ahri","0.4988",415
"mid","malphite","vladimir","0.4948",388
"mid","malphite","galio","0.4516",341
"mid","malphite","viktor","0.4755",326
"mid","malphite","fizz","0.5237",317
"mid","malphite","zoe","0.5331",272
"mid","malphite","sett","0.5137",255
"mid","malphite","lux","0.4640",250
"mid","malphite","jayce","0.5407",246
"mid","malphite","orianna","0.5287",244
"mid","malphite","renekton","0.4664",223
"mid","malphite","anivia","0.4505",222
"mid","malphite","ekko","0.5068",221
"mid","malphite","diana","0.4787",211
"mid","malphite","rumble","0.4604",202
"mid","malphite","nocturne","0.5137",183
"mid","malphite","ryze","0.4859",177
"mid","malphite","kassadin","0.4709",172
"mid","malphite","tristana","0.4843",159
"mid","malphite","malzahar","0.4557",158
"mid","malphite","garen","0.5255",137
"mid","malphite","cassiopeia","0.5414",133
"mid","malphite","syndra","0.5906",127
"mid","malphite","corki","0.4706",119
"mid","malphite","veigar","0.4602",113
"mid","malphite","annie","0.5273",110
"mid","malphite","lissandra","0.4615",104
"mid","malphite","gwen","0.4757",103
"mid","malphite","mordekaiser","0.5000",102
"mid","malphite","neeko","0.4524",84
"mid","malphite","riven","0.5065",77
"mid","malphite","azir","0.5735",68
"mid","malphite","cho'gath","0.3846",65
"mid","malphite","kled","0.4286",63
"mid","malphite","sion","0.4444",63
"mid","malphite","wukong","0.5283",53
"mid","malphite","zac","0.3800",50
"top","mordekaiser","sett","0.5064",6124
"top","mordekaiser","aatrox","0.5075",4960
"top","mordekaiser","sylas","0.4949",4237
"top","mordekaiser","shen","0.5091",4088
"top","mordekaiser","renekton","0.5446",3500
"top","mordekaiser","ornn","0.5055",2536
"top","mordekaiser","garen","0.5176",2496
"top","mordekaiser","darius","0.5189",2438
"top","mordekaiser","irelia","0.5341",2331
"top","mordekaiser","malphite","0.5251",2310
"top","mordekaiser","akali","0.4976",2303
"top","mordekaiser","fiora","0.4811",2114
"top","mordekaiser","gwen","0.4910",1841
"top","mordekaiser","volibear","0.5093",1826
"top","mordekaiser","leesin","0.4929",1686
"top","mordekaiser","jax","0.4961",1671
"top","mordekaiser","gnar","0.4984",1288
"top","mordekaiser","riven","0.4858",1270
"top","mordekaiser","jayce","0.4842",1231
"top","mordekaiser","kayle","0.4554",1122
"top","mordekaiser","vayne","0.4794",1116
"top","mordekaiser","nasus","0.4995",1079
"top","mordekaiser","vladimir","0.4972",1054
"top","mordekaiser","teemo","0.5053",1037
"top","mordekaiser","gangplank","0.5034",1021
"top","mordekaiser","rumble","0.5025",1017
"top","mordekaiser","camille","0.5042",946
"top","mordekaiser","sion","0.4848",924
"top","mordekaiser","wukong","0.5214",913
"top","mordekaiser","urgot","0.5137",913
"top","mordekaiser","illaoi","0.5812",905
"top","mordekaiser","poppy","0.5184",870
"top","mordekaiser","kled","0.4847",817
"top","mordekaiser","kennen","0.5132",758
"top","mordekaiser","tryndamere","0.4884",731
